Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD41,OUT035,1879.05405
FDE52,OUT049,1259.549051
NCT18,OUT019,425.9355915
FDJ32,OUT018,796.6402683
FDE16,OUT046,3753.000099
FDZ09,OUT045,2894.220711
DRZ11,OUT046,2142.743571
FDK41,OUT049,1259.549051
FDE56,OUT049,796.6402683
FDH34,OUT013,2893.839826
DRI49,OUT013,1243.06893
DRI59,OUT046,3753.000099
DRC36,OUT049,2851.631696
FDS15,OUT019,219.2185209
FDI07,OUT018,2893.839826
FDZ15,OUT018,1752.25244
NCX41,OUT027,5329.314724
NCO29,OUT019,425.9355915
FDF57,OUT013,2894.220711
FDI33,OUT035,1424.59469
DRJ47,OUT049,3104.18983
FDB34,OUT046,1424.59469
FDY22,OUT027,3242.062072
DRL11,OUT017,2286.413267
FDY46,OUT035,2939.348476
FDG17,OUT013,4109.900606
FDE52,OUT018,1259.549051
DRP47,OUT027,6280.89088
FDO01,OUT010,281.4820818
FDL09,OUT046,2453.747701
FDR57,OUT013,2649.110232
DRD37,OUT035,798.2176035
FDQ36,OUT027,1378.263185
FDL33,OUT049,3391.591253
FDL48,OUT045,713.8586545
FDL28,OUT049,3454.062559
NCN29,OUT046,798.2176035
FDO13,OUT035,2286.413267
FDB38,OUT045,2453.747701
FDI36,OUT035,3130.004905
FDI58,OUT035,1481.850614
FDH22,OUT018,1752.25244
FDQ27,OUT013,1879.05405
FDT33,OUT046,2286.413267
FDC56,OUT045,1827.832845
FDF14,OUT046,2649.110232
FDQ39,OUT017,2939.348476
NCM43,OUT017,2894.220711
FDS46,OUT035,1987.251049
FDI22,OUT049,3454.062559
NCE43,OUT045,2894.220711
FDZ36,OUT010,482.6995426
FDR13,OUT019,281.4820818
FDP46,OUT018,1259.549051
FDW56,OUT019,482.6995426
FDB40,OUT017,2660.950403
FDM28,OUT018,2568.332834
FDV49,OUT013,4433.304033
NCS53,OUT018,2232.847022
FDO03,OUT049,4109.900606
FDT15,OUT035,3384.108064
FDD33,OUT049,3454.062559
FDX13,OUT017,4433.304033
FDH60,OUT013,2893.839826
DRH51,OUT046,1424.59469
NCL07,OUT049,677.1027476
FDW51,OUT045,3737.295775
FDF21,OUT019,482.6995426
FDH26,OUT019,281.4820818
FDJ03,OUT049,713.8586545
FDU35,OUT017,1559.342975
DRL01,OUT018,3327.952583
FDE59,OUT045,583.8145789
FDI60,OUT035,1103.186213
DRH39,OUT035,1243.06893
FDK36,OUT049,713.8586545
FDN52,OUT045,1243.06893
FDU12,OUT017,4034.300307
NCT05,OUT027,6280.89088
FDS37,OUT027,3242.062072
FDK24,OUT017,798.2176035
DRF36,OUT013,2893.839826
FDN46,OUT010,219.2185209
NCN06,OUT045,2503.501336
FDD59,OUT035,1243.06893
FDM14,OUT045,1690.234086
FDO10,OUT018,796.6402683
FDU35,OUT013,1559.342975
NCA30,OUT018,2893.839826
NCO41,OUT049,1559.342975
FDI24,OUT046,2851.631696
FDZ16,OUT046,2939.348476
FDV47,OUT046,1243.06893
FDV16,OUT045,583.8145789
FDZ22,OUT035,1243.06893
FDO20,OUT010,584.7577648
FDW38,OUT013,796.6402683
FDW52,OUT045,2894.220711
FDT43,OUT019,165.9185817
NCS29,OUT045,4034.300307
NCC31,OUT017,2649.110232
FDA21,OUT017,2939.348476
FDQ55,OUT046,1922.149382
NCE54,OUT049,1103.186213
FDD45,OUT017,1481.850614
NCP17,OUT017,1103.186213
FDR47,OUT035,2939.348476
DRM35,OUT013,2851.631696
FDR47,OUT019,482.6995426
FDX19,OUT010,584.7577648
FDV22,OUT027,4117.317713
FDQ46,OUT027,3242.062072
DRO47,OUT045,1511.874772
FDB44,OUT010,584.7577648
FDN02,OUT010,584.7577648
FDW10,OUT045,2568.332834
FDJ41,OUT019,584.7577648
FDM50,OUT046,935.0323883
FDW10,OUT035,2568.332834
FDY48,OUT049,1690.234086
NCE30,OUT027,5329.314724
FDO04,OUT045,935.0323883
FDQ26,OUT010,165.9185817
NCX29,OUT018,2232.847022
FDE39,OUT046,1922.149382
NCR54,OUT027,5329.314724
NCP55,OUT027,1378.263185
FDX22,OUT017,3753.000099
FDI05,OUT035,1103.186213
FDC51,OUT027,3242.062072
FDC10,OUT013,1987.251049
FDJ46,OUT045,2851.631696
FDV10,OUT010,92.67548155
FDX12,OUT027,6280.89088
FDL43,OUT019,165.9185817
DRB13,OUT046,2752.970935
FDF59,OUT027,3242.062072
FDT35,OUT049,2453.747701
NCJ19,OUT035,935.0323883
FDT35,OUT018,2232.847022
FDI48,OUT046,713.8586545
DRC24,OUT019,346.8972837
NCZ05,OUT017,1511.874772
FDJ57,OUT049,3384.108064
FDX11,OUT017,3384.108064
FDE09,OUT035,1690.234086
NCK06,OUT049,2243.669597
DRE37,OUT017,2939.348476
FDV56,OUT046,1784.428738
FDY43,OUT017,2894.220711
FDV35,OUT013,2453.747701
FDF05,OUT019,584.7577648
FDA36,OUT035,2752.970935
FDS13,OUT027,6280.89088
FDU47,OUT013,2309.200798
FDI36,OUT010,482.6995426
FDH48,OUT046,1424.59469
FDZ14,OUT013,1987.251049
FDS46,OUT013,1987.251049
FDE21,OUT017,1922.149382
FDA26,OUT049,3454.062559
FDV12,OUT046,1559.342975
FDL46,OUT019,281.4820818
FDN57,OUT013,2309.200798
NCJ18,OUT017,1922.149382
FDO36,OUT045,2568.332834
FDX55,OUT018,3327.952583
FDT25,OUT019,281.4820818
FDD16,OUT049,1103.186213
NCX18,OUT013,2752.970935
NCG55,OUT018,1752.25244
NCV18,OUT049,1259.549051
NCS18,OUT035,1690.234086
FDC37,OUT045,1690.234086
FDE47,OUT046,1987.251049
DRG49,OUT019,584.7577648
FDC39,OUT049,3454.062559
FDH24,OUT019,346.8972837
FDV39,OUT027,5329.314724
NCL17,OUT045,1827.832845
NCY53,OUT035,1922.149382
FDH52,OUT013,1103.186213
NCD19,OUT018,796.6402683
FDI44,OUT046,1103.186213
DRD49,OUT027,6280.89088
FDN08,OUT035,2142.743571
FDO20,OUT027,6280.89088
FDY02,OUT046,4034.300307
FDX23,OUT045,1481.850614
FDX01,OUT017,1922.149382
FDH20,OUT027,2517.882088
NCX41,OUT017,3753.000099
FDD21,OUT027,3242.062072
DRH11,OUT019,165.9185817
DRE60,OUT018,3327.952583
FDB10,OUT013,3454.062559
FDH38,OUT013,1922.149382
NCL07,OUT018,507.0464037
FDD48,OUT046,1922.149382
NCT54,OUT027,2517.882088
FDF32,OUT027,5329.314724
DRH51,OUT045,1424.59469
DRG03,OUT035,2894.220711
NCY42,OUT019,281.4820818
FDH32,OUT017,1559.342975
NCJ06,OUT027,3242.062072
FDH47,OUT027,2517.882088
FDZ08,OUT018,1259.549051
FDK16,OUT017,1559.342975
DRG01,OUT018,1103.186213
NCM53,OUT027,2517.882088
NCB07,OUT035,3130.004905
NCZ06,OUT035,4034.300307
FDU48,OUT049,1987.251049
NCB55,OUT027,1378.263185
FDP15,OUT013,4433.304033
FDF17,OUT046,3391.591253
NCN06,OUT049,2503.501336
DRM48,OUT018,507.0464037
FDH10,OUT046,2939.348476
FDC60,OUT018,1259.549051
FDE35,OUT018,796.6402683
DRI23,OUT013,2453.747701
NCR38,OUT013,4034.300307
FDP04,OUT035,935.0323883
NCW17,OUT045,1827.832845
FDX34,OUT017,1987.251049
NCK53,OUT045,1559.342975
NCO54,OUT010,165.9185817
NCH55,OUT046,2243.669597
FDT44,OUT027,3242.062072
DRG49,OUT046,3454.062559
FDX46,OUT010,165.9185817
DRG36,OUT049,3104.18983
FDU37,OUT049,1259.549051
FDK10,OUT049,3384.108064
DRF37,OUT027,6280.89088
FDC44,OUT035,1922.149382
FDP15,OUT046,4433.304033
FDZ27,OUT027,1378.263185
FDY22,OUT019,281.4820818
DRG51,OUT035,2894.220711
FDN58,OUT045,4109.900606
FDW01,OUT049,2660.950403
FDX24,OUT018,1259.549051
FDO51,OUT017,677.1027476
FDJ52,OUT027,4117.317713
NCY06,OUT010,281.4820818
FDE20,OUT018,2232.847022
FDT23,OUT010,165.9185817
FDQ51,OUT046,713.8586545
FDE35,OUT046,935.0323883
FDB46,OUT013,3454.062559
NCG19,OUT035,3737.295775
NCL06,OUT018,3327.952583
FDT36,OUT019,92.67548155
FDC56,OUT049,2142.743571
FDJ26,OUT049,3454.062559
FDZ59,OUT017,2503.501336
FDV11,OUT027,4117.317713
FDR13,OUT010,281.4820818
FDI15,OUT018,3327.952583
FDF47,OUT018,3327.952583
NCB54,OUT019,281.4820818
NCK19,OUT027,5329.314724
FDX16,OUT017,2660.950403
FDL50,OUT045,1827.832845
NCE31,OUT035,583.8145789
DRJ01,OUT049,2503.501336
FDE22,OUT013,2649.110232
FDY20,OUT019,219.2185209
NCO14,OUT045,677.1027476
NCR50,OUT017,2453.747701
DRM47,OUT017,3391.591253
FDO27,OUT010,219.2185209
FDJ20,OUT027,3242.062072
NCX17,OUT013,3454.062559
FDG59,OUT049,583.8145789
FDD52,OUT045,1784.428738
FDO48,OUT017,3753.000099
FDC59,OUT019,165.9185817
FDS15,OUT018,1372.688491
FDB47,OUT035,3737.295775
FDV14,OUT019,219.2185209
FDB27,OUT013,2893.839826
FDA35,OUT035,1987.251049
FDN51,OUT018,3327.952583
FDO39,OUT019,482.6995426
FDB28,OUT049,3391.591253
DRJ25,OUT046,713.8586545
FDH46,OUT027,2517.882088
FDI10,OUT045,3104.18983
FDU21,OUT018,507.0464037
FDD09,OUT049,2851.631696
FDD10,OUT046,2568.332834
FDN31,OUT010,482.6995426
FDA46,OUT018,2893.839826
FDM56,OUT046,1511.874772
FDF11,OUT010,584.7577648
FDS32,OUT018,1752.25244
NCM06,OUT013,2286.413267
FDZ26,OUT045,3737.295775
FDO01,OUT013,2243.669597
FDJ46,OUT049,2851.631696
FDG26,OUT019,584.7577648
FDZ38,OUT035,2568.332834
NCO55,OUT013,1511.874772
FDT60,OUT035,2142.743571
FDW37,OUT049,1259.549051
NCK42,OUT018,3327.952583
FDA45,OUT046,2568.332834
FDW55,OUT018,3327.952583
FDY44,OUT017,3130.004905
FDQ31,OUT017,1481.850614
FDM09,OUT049,3104.18983
FDH12,OUT018,1372.688491
NCQ43,OUT035,1511.874772
FDT33,OUT035,2286.413267
NCT41,OUT018,2232.847022
DRJ25,OUT010,165.9185817
NCQ41,OUT046,3130.004905
NCN17,OUT049,1511.874772
DRO35,OUT027,3242.062072
FDU27,OUT018,713.8586545
FDY43,OUT027,4117.317713
FDG46,OUT035,1922.149382
DRL49,OUT018,2232.847022
NCB55,OUT049,796.6402683
FDK28,OUT049,4433.304033
FDO49,OUT045,713.8586545
FDT03,OUT013,2752.970935
FDW33,OUT027,2517.882088
FDR02,OUT035,1690.234086
FDF50,OUT013,2893.839826
FDA40,OUT018,1259.549051
NCT53,OUT018,2232.847022
FDY60,OUT035,2309.200798
FDP44,OUT027,2517.882088
NCQ50,OUT045,3753.000099
NCC30,OUT017,2568.332834
FDQ60,OUT018,1752.25244
FDG41,OUT046,1784.428738
FDQ03,OUT046,3454.062559
FDM03,OUT045,1511.874772
FDZ51,OUT018,1259.549051
DRF51,OUT035,677.1027476
FDF39,OUT017,4034.300307
FDW52,OUT035,2894.220711
FDY22,OUT049,2660.950403
FDG14,OUT013,2286.413267
FDA57,OUT017,677.1027476
FDL45,OUT019,281.4820818
FDX28,OUT046,1559.342975
NCQ54,OUT013,2894.220711
FDH40,OUT045,1243.06893
FDU52,OUT035,2286.413267
FDT60,OUT010,281.4820818
FDK08,OUT045,1559.342975
FDN04,OUT049,2851.631696
FDE50,OUT013,2752.970935
FDI16,OUT049,713.8586545
FDM50,OUT049,796.6402683
NCV30,OUT049,796.6402683
FDT44,OUT013,1922.149382
FDY60,OUT013,2649.110232
FDT56,OUT017,935.0323883
FDV58,OUT018,2893.839826
FDU04,OUT013,2243.669597
NCN05,OUT027,5329.314724
FDI53,OUT018,2232.847022
FDD34,OUT046,2649.110232
FDW47,OUT027,3242.062072
FDT51,OUT027,3242.062072
FDO27,OUT013,1559.342975
NCQ18,OUT018,1372.688491
NCW05,OUT013,1511.874772
FDI15,OUT010,584.7577648
NCH43,OUT010,584.7577648
FDT40,OUT049,2142.743571
NCG19,OUT017,3737.295775
NCM30,OUT035,677.1027476
FDB38,OUT017,2453.747701
FDB22,OUT046,2503.501336
FDC58,OUT046,677.1027476
NCI29,OUT013,2309.200798
FDA23,OUT010,219.2185209
DRG48,OUT013,2649.110232
FDV21,OUT013,2142.743571
NCG18,OUT019,219.2185209
FDG40,OUT045,583.8145789
FDU24,OUT018,1372.688491
FDA22,OUT049,2286.413267
FDY35,OUT046,798.2176035
FDJ15,OUT045,3384.108064
NCW18,OUT018,3327.952583
FDK56,OUT018,2893.839826
FDF44,OUT046,1987.251049
FDP51,OUT049,2142.743571
FDU22,OUT027,3242.062072
FDM28,OUT017,2568.332834
NCL42,OUT046,4109.900606
FDJ15,OUT019,482.6995426
FDI32,OUT018,1752.25244
DRL11,OUT046,2286.413267
DRO59,OUT018,1103.186213
FDA07,OUT019,281.4820818
NCO53,OUT013,3384.108064
FDO21,OUT045,3753.000099
FDW39,OUT045,2851.631696
NCV17,OUT013,2243.669597
FDE22,OUT046,2649.110232
NCB06,OUT018,2232.847022
DRF48,OUT017,3384.108064
FDB05,OUT013,3454.062559
FDP28,OUT027,6280.89088
FDP23,OUT046,3753.000099
NCS41,OUT018,3384.108064
FDS40,OUT018,507.0464037
FDA16,OUT017,3753.000099
FDN20,OUT035,2453.747701
FDF04,OUT027,6280.89088
DRG36,OUT018,2232.847022
FDW16,OUT018,1259.549051
FDU09,OUT017,935.0323883
FDW01,OUT046,2660.950403
FDB15,OUT045,4433.304033
NCJ17,OUT049,1259.549051
NCT18,OUT018,3384.108064
FDG16,OUT018,3327.952583
FDP27,OUT017,3391.591253
FDQ44,OUT027,3242.062072
FDL50,OUT027,3242.062072
FDW57,OUT027,5329.314724
FDS34,OUT013,1922.149382
NCV30,OUT035,935.0323883
FDD26,OUT018,3384.108064
FDA03,OUT045,2453.747701
FDS27,OUT018,2752.970935
FDM12,OUT013,2893.839826
NCV42,OUT027,3242.062072
NCS41,OUT046,3384.108064
FDN56,OUT018,1752.25244
DRK59,OUT046,3454.062559
NCG18,OUT046,1690.234086
NCN26,OUT017,1922.149382
FDI60,OUT027,1378.263185
NCI43,OUT049,713.8586545
NCL17,OUT049,2309.200798
FDQ19,OUT019,584.7577648
FDY43,OUT049,2894.220711
FDR36,OUT049,677.1027476
FDJ58,OUT049,3104.18983
DRY23,OUT045,677.1027476
FDK26,OUT027,5329.314724
DRH03,OUT045,1559.342975
FDC10,OUT010,281.4820818
FDD23,OUT013,2893.839826
FDP32,OUT045,1827.832845
FDO31,OUT035,1481.850614
FDQ57,OUT013,2649.110232
FDX32,OUT027,4117.317713
FDC39,OUT027,5329.314724
FDU55,OUT046,4433.304033
FDL45,OUT013,2243.669597
DRK37,OUT049,3391.591253
FDK22,OUT013,3753.000099
DRG37,OUT027,4117.317713
FDK22,OUT017,3753.000099
DRH36,OUT018,1103.186213
DRC36,OUT018,2851.631696
DRE03,OUT027,1378.263185
FDF34,OUT046,2752.970935
FDZ22,OUT046,1243.06893
FDC44,OUT010,281.4820818
FDN31,OUT027,5329.314724
FDO03,OUT017,4109.900606
FDA01,OUT049,796.6402683
NCH42,OUT049,4109.900606
FDF46,OUT018,1752.25244
DRL35,OUT046,677.1027476
FDW46,OUT049,1103.186213
FDB58,OUT046,2309.200798
FDD47,OUT018,2232.847022
NCO17,OUT045,1827.832845
FDJ26,OUT017,3737.295775
FDU37,OUT045,1243.06893
